path,sentence
common_voice_hy-AM_40009308.wav,Խմեյմիմ օդանավակայանում բազավորված են։
common_voice_hy-AM_40009309.wav,Մարգարետի հայրը երբեք չի ներում աղջկան՝ նկարչի հետ ամուսնանալու համար։
common_voice_hy-AM_40009310.wav,"Նրանք համախմբում, ամրապնդում են գործառույթները և նախաձեռնում դրա իրականացումը։"
common_voice_hy-AM_40009312.wav,Բզեզի երկարությունը հասնում է յոթից տասնհինգ միլիմետրի։
common_voice_hy-AM_40009313.wav,"Պարզվել է, որ տարիքային ցածր խմբերում նշանակալիորեն մեծ է կլինիկական անհանգստությունը։"
common_voice_hy-AM_40009314.wav,Խորհրդային տարիներին այգու անունը գրեթե դուրս է եկել կիրառումից։
common_voice_hy-AM_40009315.wav,Լիմբիական համակարգի գոյացությունների միջև առկա են բազմաթիվ փակ նեյրոնային օղակներ։
common_voice_hy-AM_40009318.wav,Տարբերում են տնային և արդյունաբերական սառնարաններ։
common_voice_hy-AM_40009321.wav,Իրենց ձևի պատճառով դրանք հաճախ անվանում են «նինջաների աստղեր»։
common_voice_hy-AM_40009322.wav,Իբրև անձնանուն տարածվել է կրոնի ազդեցությամբ։
common_voice_hy-AM_40009323.wav,Այն ժամանակին ամենամեծն էր աշխարհի մնացած բոլոր մզկիթներու գմբէթներու մէջ։
common_voice_hy-AM_40009326.wav,Շեղբը պատրաստվում է որակյալ քրոմապատ պողպատից։
common_voice_hy-AM_40009334.wav,Համեմունքներից ավելացնել միայն սև պղպեղ։
common_voice_hy-AM_40009335.wav,Ցարական մի շարք պաշտոնյաներ ահաբեկվեցին։
common_voice_hy-AM_40009336.wav,Արդյունքում թշնամություն սկսվեց նրանց միջև։
common_voice_hy-AM_40009337.wav,Այն մինչ օրս հայտնի ամենահին սանդուղքն է։
common_voice_hy-AM_40009338.wav,Այն ծանրաբեռնված է հատկապես ձմեռային ամիսների ընթացքում։
common_voice_hy-AM_40009345.wav,Այս գիծերու նշանակությինը հեղինակը կը ներկայացնէ իր «արժոյթներու խորհրդանշաններ» սեմինարներու ընթացքին։
common_voice_hy-AM_40009347.wav,"Տարբերում են ծավալային, հատային և խոշորաչափ բլոկներ։"
common_voice_hy-AM_40009352.wav,"Նա ունի նաև զենք, որ կարտոֆիլ հավաքելիս գտել է ականապատ դաշտում։"
common_voice_hy-AM_40009353.wav,"- Մի՞թե կարելի է ծաղրել մի բան, որ միլիոնավոր մարդկանց հոգեկան միակ ամենաբարձր մխիթարությունն է կազմում…"
common_voice_hy-AM_40009356.wav,Նրանք կարմիր գույնի հագուստ են կրում։
common_voice_hy-AM_40009362.wav,"Միջին դարերում, կոմբինատորիկան շարունակվում էր լայնորեն ուսուցանվեր եվրոպական քաղաքակրթությունից դուրս։"
common_voice_hy-AM_40009363.wav,Աղա Գրիգոր Մոսեիչը խալաթով նստած էր մեծ բազկաթոռի վերա:
common_voice_hy-AM_40009364.wav,Ժամանակի տեղային ընկալումը որևէ մեկի համար երբեք չի փոխվում։
common_voice_hy-AM_40009366.wav,Հավանաբար անվտանգ է նաև կրծքով կերակրման ժամանակ։
common_voice_hy-AM_40009372.wav,բայց մի՞թե ես այդ կարող եմ…
common_voice_hy-AM_40009374.wav,Շուկայում հայտնվում է մանդարինը։
common_voice_hy-AM_40009419.wav,"Սխտորի քիմիական կազմը կախված է դրա տեսակից, մշակման վայրից ու ագրոտեխնիկայից։"
common_voice_hy-AM_40009421.wav,"Հեռուստաալիքը ներկայացնում է լրատվական, քաղաքական, սոցիալական և ժամանցային հաղորդումներ։"
common_voice_hy-AM_40009422.wav,Ուսումնասիրման հիմնական մեթոտը կը համարուի ինքնադիտումը եւ փաստերու նկարագրութիւնը։
common_voice_hy-AM_40009423.wav,Քերթեսի ստեղծագործությունում հիմնաքարային դեր են խաղացել ընթերցող մարդկանց դիմանկարները։
common_voice_hy-AM_40009427.wav,Արդյունքում գավաթը փոս ընկավ։
common_voice_hy-AM_40009433.wav,Այդ կարգավիճակով պահում են հինգ օր՝ անընդհատ խառնելով։
common_voice_hy-AM_40009434.wav,"Գրել է մի քանի օպերաների լիբրտոներ, զբաղվել թարգմանությամբ։"
common_voice_hy-AM_40009435.wav,"(գտնվել են ոսկուց, բրոնզից և նեֆրիտից պատրաստաված առարկաներ)։"
common_voice_hy-AM_40009436.wav,Հոսք է առնում միայն գարնանը։
common_voice_hy-AM_40009437.wav,"Գերմանիայից պահանջեցին, որպեսզի նա լքի արշավախումբը և վերադառնա։"
common_voice_hy-AM_40009439.wav,Գյուղի տղամարդիկ նրա հրամանատարությամբ վարժվում են զենքերի գործածությանը։
common_voice_hy-AM_40009448.wav,Հեռանալու պատճառ է հանդիսացել ապրանքների ցածր վաճառքը։
common_voice_hy-AM_40009450.wav,Ուսումը նրա համար նշանակալից գործունեություն է։
common_voice_hy-AM_40009453.wav,Պարգևատրվել է գերմանական շքանշանով։
common_voice_hy-AM_40009456.wav,Դպրոցում զբաղվել է դյուդոյով և հաղթել քաղաքային առաջնությունում։
common_voice_hy-AM_40009461.wav,"Նրա ալբոմը պարունակում էր սիրո, կասկածների և կանացիության մասին մտքեր։"
common_voice_hy-AM_40009463.wav,Տաճարը պետք է դառնա քաղաքի ամենաբարձր կառույցներից մեկը։
common_voice_hy-AM_40009464.wav,Նրա վարած եզրափակիչները։
common_voice_hy-AM_40009472.wav,"Հետագայում կրել է արամեերենի ուժեղ ազդեցություևը, որը հանգեցրել է ասուրերենի մահացմանը։"
common_voice_hy-AM_40009473.wav,"Տարածված են բույսի մեծ, միջին, նշտարատերև տեսակները։"
common_voice_hy-AM_40009477.wav,Նրա արարքը խթան հանդիսացավ կանանց մեքենա վարելու իրավունքի հասարակական քննարկման համար։
common_voice_hy-AM_40009479.wav,Զինյալները դադարեցրին գրոհը։
common_voice_hy-AM_40009483.wav,Ցերեկվա շոգից հետո օդի մեջ սկսել էր արդեն մի տեսակ զովություն տիրել:
common_voice_hy-AM_40009485.wav,Բնի և բազմամյա ճյուղերի կեղևը փաթիլանման անջատվում է։
common_voice_hy-AM_40009488.wav,"Վերջինս կառուցվածքային առումով ավելի պարզ է, ատամներ չունի ատամներ։"
common_voice_hy-AM_40025352.wav,"Ծածկված են օվկիանոսային մարգագետիններով և լեռնային տունդրայով, ափերը՝ ջրիմուռներով։"
common_voice_hy-AM_40025353.wav,"- Շատ ճիշտ է, շատ ճիշտ է,- մեջ ընդ մեջ արտասանում էր Մարությանը դառն մտախոհությամբ:"
common_voice_hy-AM_40025355.wav,Ջեյդը շատ էր սովորում դրա համար էլ նրան շատ էին ծաղրում։
common_voice_hy-AM_40025360.wav,"Նա եղել էր երգչուհի, ում կյանքը լավ չդասավորվեց։"
common_voice_hy-AM_40025363.wav,"Որպես կանոն, լցակայանները վարձակալության հիմունքներով փոխանցվել են տեղական փոքր ձեռնարկատերերին։"
common_voice_hy-AM_40025365.wav,"Ա՛յ ոնց կլինի,- բացականչեց Փափախչյանը տեղից վեր թռչելով:"
common_voice_hy-AM_40025372.wav,Գրչության վայրը և մանրանկարիչը հայտնի չեն։
common_voice_hy-AM_40025375.wav,"Յուրաքանչյուր նախարար ուներ իր սեփական բանակը, կախված իր տիրապետությունից։"
common_voice_hy-AM_40030922.wav,"Ուժեղ անձրև է գալիս, և որոսորդի վրա ծառ է ընկնում։"
common_voice_hy-AM_40030931.wav,Այս ալբոմում պատվում է խելացնոր և մութ ֆանտազիաների մասին։
common_voice_hy-AM_40030934.wav,Սպասավորը ներս մտավ:
common_voice_hy-AM_40030935.wav,Այնուհետև գահի վրա նստած օձերը նրան թեյ են մատուցում։
common_voice_hy-AM_40030936.wav,Իր կարմիր ջուրին շնորհիւ լիճը ապշեցուցիչ եւ անիրական տեսք ունի։
common_voice_hy-AM_40030937.wav,Նրանց մեծ մասը վերակառուցվել է հետագա դարաշրջաններում։
common_voice_hy-AM_40030946.wav,Մոլեկուլները տարբերվում են իոններից էլեկտրական լիցքի բացակայությամբ։
common_voice_hy-AM_40030947.wav,"Ըստ արտավիժած նիւթերու կուտակումներու, կ՛առանձնանան կեդրոնական եւ ճեղքային հրաբուխներ։"
